Date,Time,WALLSEND WDR ,WALLSEND TEMP ,WALLSEND WSP ,WALLSEND HUMID,WALLSEND SOLAR ,NEWCASTLE WDR ,NEWCASTLE TEMP ,NEWCASTLE WSP ,NEWCASTLE HUMID ,NEWCASTLE SOLAR ,BERESFIELD WDR,BERESFIELD TEMP ,BERESFIELD WSP ,BERESFIELD HUMID ,BERESFIELD SOLAR
19/01/2020,15:00,149.6,24.5,4.6,74,430.5,168.9,24.2,3.2,77.6,,133.6,25.7,2.5,70.3,
19/01/2020,16:00,170.4,24.8,2.7,72.5,307.5,185.5,24,2.8,79.6,,155.4,25.4,2.6,69.7,
19/01/2020,17:00,163.2,24.5,2.9,73.2,242.7,189.2,23.8,2.6,81.3,,158.7,25.7,2.6,67.4,
19/01/2020,18:00,168.9,24.3,2.4,72.6,112.5,191.3,24.1,2.3,79.6,,162.1,25.2,2.5,69.8,
19/01/2020,19:00,157,23.9,2.1,73.7,34.3,193.3,23.5,1.7,81.3,,159.1,24.6,1.4,71.1,
19/01/2020,20:00,164.4,23.2,1,76.2,-1.1,210,23.2,0.9,83.1,,165,23.6,0.9,76,
19/01/2020,21:00,291.4,22.2,0.5,83.1,-2,285,22.7,0.3,84.9,,311.2,22.9,0.1,79.2,
19/01/2020,22:00,231.1,21.2,0.5,88.9,-2.1,247.8,22.3,0.3,86.3,,343.1,22.1,0.5,82.7,
19/01/2020,23:00,192.1,20.9,0.6,91.4,-2.2,208,21.8,0.3,87.5,,202,21.3,0.7,87.5,
19/01/2020,24:00,199.8,20.7,0.8,92.9,-2.1,197.6,21.5,0.7,89.1,,162,20,1.1,93.8,
20/01/2020,01:00,204.2,20.8,1.1,93.7,-2.1,196.9,21.6,1.1,88.7,,183.5,20.7,1.2,93.4,
20/01/2020,02:00,252.9,20.8,1.1,92.4,-2.1,245.1,21.6,0.5,85.1,,274.5,21.1,1.5,90.2,
20/01/2020,03:00,124.2,20.7,0.2,89.7,-2.1,340.3,21.5,0.6,87.5,,89.2,20.8,0.7,90.7,
20/01/2020,04:00,304.5,20,0.8,92.5,-2.2,325.3,21,1,88.3,,299.7,20.3,1.5,93.4,
20/01/2020,05:00,67.9,19.1,0.3,94.8,-1.7,332.3,20.6,1.4,90,,314.9,20.2,0.6,94,
20/01/2020,06:00,29.5,19.1,0.3,96.1,21.5,323.5,20.5,1.2,90.5,,292.2,20,0.2,95,
20/01/2020,07:00,12.3,19.9,0.5,95.5,143.1,336.3,21.4,1.8,88.7,,329.1,20.8,0.3,93.2,
20/01/2020,08:00,345.5,23,0.9,83.4,431.9,354.5,23.6,1.8,79.9,,348.8,23.6,0.5,81.4,
20/01/2020,09:00,3.1,26.4,0.6,70.4,607.4,22.2,26.1,1.1,70.8,,34.8,25.9,0.9,72.1,
20/01/2020,10:00,74.4,28.4,0.7,63.1,793.3,96.8,26.5,2.2,70.2,,89,28,0.9,64.8,
20/01/2020,11:00,101.4,29,2.9,63.7,971.7,119.9,25.8,3.5,76.2,,102.1,30.1,1.7,59.1,
20/01/2020,12:00,109.8,29.5,3.7,64.7,1037.4,115.9,26.3,3.6,76.8,,123.4,31.6,2.4,59.9,
20/01/2020,13:00,114.1,27.6,4.2,71.8,526.9,100,25.7,3.6,79.7,,122.7,28.4,2.3,71,
20/01/2020,14:00,111,27.4,3,74,283.1,71.9,26.6,2.7,77.1,,114.6,28.9,2,70.4,
20/01/2020,15:00,36.3,27.3,1.7,76.7,482.2,37.6,27.4,2.4,70.1,,59.2,27.3,2.7,73.3,
20/01/2020,16:00,58.4,30.3,3.1,54.4,578.9,57.4,29.3,3.8,58.9,,59,30.5,4.6,55.1,
20/01/2020,17:00,58,30.5,2.8,54,374.1,54.4,29.3,3.6,57.7,,61.8,30.5,4.7,55.2,
20/01/2020,18:00,29.3,28.6,1.9,64.2,179.4,35.1,28,2.7,67.4,,53.9,27.3,4.4,72,
20/01/2020,19:00,18.1,27.7,2.3,65.1,40.7,17.9,27.3,2.6,67.1,,53.2,27.6,3.9,65.5,
20/01/2020,20:00,269.7,27.1,0.6,65.1,-1.8,334.4,27.6,1.9,60.5,,21.3,27.1,1.7,66.8,
20/01/2020,21:00,202.3,25.7,2.3,67.9,-1.7,185.8,24.6,3,73.1,,185.9,26.3,3.2,64.2,
20/01/2020,22:00,198.5,24.2,1.1,68.7,-2.1,214.6,23.6,1.4,73,,173.5,24.6,1.7,65.9,
20/01/2020,23:00,352.6,22.7,0.2,75.1,-2.4,306.7,23,0.5,74.8,,29.1,23.3,0.7,71.7,
20/01/2020,24:00,314.4,21.3,0.5,81.6,-2.4,331.6,22.3,0.9,78,,352.7,22.3,1.1,75.9,
21/01/2020,01:00,255.1,19.6,0.1,89,-2.3,305.3,21.6,0.7,80.5,,321.3,21.5,0.6,80.6,
21/01/2020,02:00,207.7,19.1,0.4,91.1,-2.3,306.7,20.7,0.7,83.3,,262.4,20.5,1.4,85,
21/01/2020,03:00,209.9,18.8,0.6,91.5,-2.5,315.8,20.4,0.6,82.7,,290.7,20,1,85.2,
21/01/2020,04:00,258.8,18.9,0.3,88,-2.6,331.2,20.7,0.8,77.1,,5.8,19.4,0.9,87.3,
21/01/2020,05:00,17.9,17.3,0.1,92.1,-2.1,318.4,20.2,1.2,79.2,,319.2,18.6,2,88.7,
21/01/2020,06:00,10.2,16.9,0.2,93.7,33.5,322.5,20,1.7,79.7,,304,19.2,2.2,86.6,
21/01/2020,07:00,337.9,20.3,0.4,79.8,227.1,303.8,21.7,1.3,71.4,,287.1,21.6,1.8,76.4,
21/01/2020,08:00,303.2,25.8,2.6,44.9,449.3,314.2,25.9,3.1,45.2,,311.3,24.8,2.4,56.4,
21/01/2020,09:00,324.8,27.8,2.4,39,675.3,326.2,27.9,3.9,35.7,,309.6,26.8,3.7,43.8,
21/01/2020,10:00,334.2,29.2,3.6,32.5,870,324.2,29.3,4,30.9,,311.3,28.9,4.7,32.3,
21/01/2020,11:00,322.4,30.8,4.5,25.8,1019.2,324.8,30.7,5.2,26,,302.8,30.1,6.3,26.9,
21/01/2020,12:00,319,31.9,3.3,25.6,1085.4,315.2,31.9,4.4,24.5,,304.7,31,6.3,26.3,
21/01/2020,13:00,318.8,32.8,3.9,25.1,1080.1,320.6,32.8,4.1,25,,305,32,5.9,25.3,
21/01/2020,14:00,,31.9,,30.1,918.7,156.7,28.7,4.2,50.9,,302.1,33.1,5.8,23.2,
21/01/2020,15:00,149.3,28.9,6.5,39.1,864,156.4,27.9,3.8,53.9,,,32.1,,31.5,
21/01/2020,16:00,153.7,28.3,5.1,42.5,690.7,153.5,27.3,4.3,56,,148.1,30,3,41,
21/01/2020,17:00,145.4,27.1,5.2,50.1,460.5,144.9,26.5,4.4,58.6,,133.3,28.9,2.6,46.1,
21/01/2020,18:00,133.4,25.9,4.4,59.1,101.5,130,25.8,4,62.4,,123.8,27.2,2.5,54.8,
21/01/2020,19:00,115.1,25,3.5,64.7,33.2,110.2,25.1,3.7,66.2,,111.2,25.3,3.2,65,
21/01/2020,20:00,102.2,24.1,2,70.3,-2.2,91.5,24.7,2.4,69.4,,110.3,24,1.8,72.6,
21/01/2020,21:00,60.3,23.6,0.9,74.7,-3.1,62.7,24.4,2,74.3,,119.5,23.3,1.2,76.2,
21/01/2020,22:00,68.6,23.3,1.1,77.1,-3.4,61.8,24.2,1.5,77.2,,119.4,23,1.3,79.4,
21/01/2020,23:00,91.8,24,2.1,76.5,-2.5,72,24.2,2,77.8,,122.9,22.7,0.9,82.7,
21/01/2020,24:00,91.4,24,2.2,77.6,-1.8,73.8,24.3,2.1,78,,126.5,22.5,0.9,85.7,
22/01/2020,01:00,95.2,23.9,2,79.2,-1.6,91.1,24.2,1.7,78.7,,125.6,22.3,0.9,86.9,
22/01/2020,02:00,107.6,23.6,1.7,82,-1.8,105.9,23.9,1.8,80.4,,130.6,22.2,0.7,88.3,
22/01/2020,03:00,128.6,23.2,1.4,85.3,-2.1,111.1,23.8,1.6,80.4,,168.1,21.9,0.6,89.6,
22/01/2020,04:00,141,22.4,0.9,87.7,-2.3,118.7,23.6,1.1,81.9,,162.4,22,0.6,90.1,
22/01/2020,05:00,205.3,21.8,0.5,90.2,-1.7,119.7,23.6,1.2,82.6,,163.1,22,0.7,91.1,
22/01/2020,06:00,203.6,21.7,0.7,90.4,29.2,152.1,23.3,0.8,85.2,,185.8,22.2,0.6,91.4,
22/01/2020,07:00,192.6,23.7,0.6,83.1,186.6,145.2,24.3,1.2,81.9,,340.6,22.1,1.1,92,
22/01/2020,08:00,117.5,25.4,0.6,76.5,209,142.5,25.5,1.9,76.6,,321,24,1.2,84.8,
22/01/2020,09:00,345.7,26.4,0.6,73.2,400.7,151.7,26.2,2.4,74.2,,12.6,26.1,1.2,74.9,
22/01/2020,10:00,349.7,27.7,1.1,65.2,587.6,132.8,26.9,2.6,72.1,,39.9,27.6,0.9,65.3,
22/01/2020,11:00,18.8,30,1,55.9,929.5,111.5,27.6,3.2,68.9,,49.1,29.6,1.1,54.7,
22/01/2020,12:00,91.3,30.7,2.8,56.8,1052.2,100.4,28,3.7,67.3,,83.3,31.6,1.6,46.2,
22/01/2020,13:00,109.2,30.8,4.3,58.4,1070.3,100.2,28.3,4.2,66.8,,325.3,33.9,1.1,26.7,
22/01/2020,14:00,111.8,31.2,4.9,54.8,1013.2,103,28.4,4.8,66.8,,296.8,35.1,2.5,20.1,
22/01/2020,15:00,110,31.1,5,51.8,879.6,93.4,28.9,4.7,66.7,,110.5,34.2,2.5,40.2,
22/01/2020,16:00,105.9,30.4,5.8,51.5,694.7,82.7,28.8,4.6,67.9,,99.5,33.9,4.4,37.5,
22/01/2020,17:00,99.9,30.3,5.1,47.9,471.4,74.5,27.7,4.2,75.3,,81.9,33.2,5.2,35.7,
22/01/2020,18:00,84.5,30.3,3.4,48.7,102.4,63.3,27.7,3.4,71.7,,80.8,31.1,4.7,41.3,
22/01/2020,19:00,56.8,29.2,2,49.7,28.8,47.8,28.1,2.7,61.9,,67,30.3,4,43.7,
22/01/2020,20:00,54.5,28.1,1.7,56.9,-2.1,41.2,27.4,2.3,68.1,,62.7,29.2,4.1,48.5,
22/01/2020,21:00,33.4,27.2,1.7,59.1,-3.3,31.5,27,2.1,67.2,,64.5,27.9,3.4,53.4,
22/01/2020,22:00,35.3,26.6,1.2,55.1,-3.5,24.6,26.3,1.6,66,,73,27,2.5,54.4,
22/01/2020,23:00,59.8,26.2,0.9,50.2,-3.5,80.4,26.3,1.8,56.8,,90.9,26.3,1,52.3,
22/01/2020,24:00,52.3,25.1,0.7,51.6,-3.2,27.3,25.9,1.5,61.5,,99.3,25.6,1,51.7,
23/01/2020,01:00,347.7,22.7,0.3,62.1,-2.3,355.2,25.2,1,63.1,,109.8,24.8,1.1,54.1,
23/01/2020,02:00,45.5,21.4,0.4,68.4,-2.4,346.3,24.2,0.9,68.9,,163.5,22.7,0.9,62.2,
23/01/2020,03:00,287.4,19.8,0.2,76.3,-2.1,339.2,24.2,1.7,68.5,,272.7,21.5,0.9,70.3,
23/01/2020,04:00,312.7,19.3,0.2,80.5,-2.2,330.4,23.3,1.7,67.7,,315,21.4,0.6,69.3,
23/01/2020,05:00,12.2,19,0.3,81.4,-1.7,337.6,23,1.7,63.7,,331,21.4,1.4,66.2,
23/01/2020,06:00,352.5,19.4,0.9,77.3,29.7,332.7,22.9,2.4,61.8,,16.5,20.9,1.1,68.5,
23/01/2020,07:00,9,22.8,0.5,66.1,206.8,320.9,25.4,2.2,52.5,,357.4,24.7,0.9,58.8,
23/01/2020,08:00,338.9,28.1,1.6,50.1,435.7,337,30.1,2.6,41.4,,313,28.8,1,45,
23/01/2020,09:00,343.2,33.1,2.4,40.3,652.6,50.3,30.6,2.2,47.2,,317.9,32,0.7,38.1,
23/01/2020,10:00,356.6,35.2,2.8,36,837.8,357.4,34.2,3,39.1,,308.7,35.3,2.1,34,
23/01/2020,11:00,327.1,38.3,4.9,28.7,974.1,332.7,37.9,5.2,30,,304.9,37.9,7.2,28.6,
23/01/2020,12:00,325.6,39.2,4.9,25.9,753.9,327.8,39.7,7.4,24.6,,317.8,39,7.1,25.4,
23/01/2020,13:00,318.5,40.1,5.5,23,865,321.3,40.3,7.3,22.8,,306.2,39.7,7.7,23.4,
23/01/2020,14:00,319,41.1,5.8,21.1,897.5,320.9,41,7.4,21.6,,307.1,40.8,8.5,21.6,
23/01/2020,15:00,325.3,41.6,5.6,20.6,828.9,321.6,41.8,6.9,20.7,,307.9,41.4,8.4,20.5,
23/01/2020,16:00,323.7,41.7,4.5,20.4,591.8,329.6,41.3,5.1,22.8,,318.2,41.6,6.3,20.7,
23/01/2020,17:00,328.9,41.4,4.9,20.9,381,18.9,37.5,3,36,,319.5,41,5.8,21.9,
23/01/2020,18:00,326,40.4,4.7,23.9,143.9,11.5,37.5,3.4,35,,330,40.1,6.5,23.4,
23/01/2020,19:00,346.7,37.4,3.3,29.8,28.2,23,35.9,3.5,37.7,,358.7,37,4.3,30.2,
23/01/2020,20:00,5,33.6,2.7,41.8,-1.3,5.9,34.3,3.9,41.2,,27.4,34.2,3.7,39.6,
23/01/2020,21:00,354.6,32.3,1.9,47.3,-1.9,0.3,32.7,3.6,49.1,,13.1,32.7,3.4,46.1,
23/01/2020,22:00,286.6,31.5,2.5,52.5,-1.8,317.7,32.3,3.4,49.4,,296.8,32.2,6.4,49.2,
23/01/2020,23:00,305.2,30,2.5,58.1,-2.9,316.5,30.8,5.2,54.2,,296,30.3,6.8,57.2,
23/01/2020,24:00,299.2,29.6,2.7,58.9,-1.8,317,30.4,4.9,54.3,,291.4,29,6,63.7,
24/01/2020,01:00,301.4,29.2,2.8,60.7,-1.9,316.2,30,4.6,56.5,,292.7,28.8,5.3,64.3,
24/01/2020,02:00,325.1,29.4,3.1,58.8,-1.9,325.1,29.4,5.1,58.7,,300.5,28.4,4.5,65.7,
24/01/2020,03:00,342.3,28.7,1.6,61.2,-1.8,327.7,29.3,3.6,58.6,,298.6,28.5,4.9,64.4,
24/01/2020,04:00,313.3,29.7,2.1,55.4,-2.3,317.9,29.2,2.4,58.7,,297.2,28.6,4.4,62.3,
24/01/2020,05:00,313.4,29.8,2.9,55.2,-2.4,317,29.9,2.9,54.7,,301.6,29,5.8,59.7,
24/01/2020,06:00,255.5,29.5,1.7,56.8,19,285.1,29.3,1.4,57.6,,273.4,29,2.7,59.6,
24/01/2020,07:00,207.1,28.8,2.1,62.5,171.7,192.9,27.3,3,68.8,,247.2,29.9,2.9,56.5,
24/01/2020,08:00,186.3,28.5,2.7,67.6,373.6,192.7,26.8,3.2,75.1,,177.3,29.2,3.2,62.8,
24/01/2020,09:00,176.9,28.8,3,62.5,586.4,183.1,27.4,3.3,68.4,,168.7,29.2,3.7,64.2,
24/01/2020,10:00,157,28.4,4.7,59.8,613.2,179.7,27.2,3.7,68,,157.5,28.4,3.2,61.7,
24/01/2020,11:00,167.6,27.3,4,58.6,485.3,182.7,26.5,4.3,69,,158.9,27.5,3.9,60.6,
24/01/2020,12:00,158.3,26.9,4.6,64.5,596.7,186.8,26.3,4,72.3,,159.6,28,4,56.7,
24/01/2020,13:00,159.9,27.5,4.5,62.4,757.3,188.6,26.3,3.6,71.1,,157.5,28.7,3.6,58.4,
24/01/2020,14:00,160.9,26.1,3.5,66.6,314.7,181.1,25.4,3.2,72.9,,138.2,28.5,2.7,57.5,
24/01/2020,15:00,162.5,25.8,2.6,70.5,519.7,181,25,2.7,74.4,,147.5,26.3,2.3,66.9,
24/01/2020,16:00,131.6,26.7,4,67.8,438.8,179.3,25.7,2.8,74.9,,128,28,2.6,62.3,
24/01/2020,17:00,134.8,25.7,3.7,74.3,162.7,172.4,25.4,2.3,77.4,,124.7,26.7,1.8,70.6,
24/01/2020,18:00,113.5,25.6,3.5,75.1,80.2,104.3,25.8,3.2,76.5,,107.3,26.2,2.8,74.8,
24/01/2020,19:00,93,25.3,2.8,76.4,37.1,89.6,25.4,2.4,78.6,,101.1,26.1,2.3,70.9,
24/01/2020,20:00,113.1,24.7,2.7,80.1,-1.4,119.1,25,2.8,80.2,,113.8,25.1,2.1,79.8,
24/01/2020,21:00,125.1,24.6,2.3,79,-2.2,124.3,24.9,2.4,79.7,,114.9,24.7,1.8,81.4,
24/01/2020,22:00,122.4,24.4,2,79.8,-2.3,126.1,24.9,2,78.5,,120.6,24.6,1.2,81.9,
24/01/2020,23:00,151.4,24.6,1.9,79.4,-1.4,141.2,24.8,2.4,81.7,,137.6,24.8,1,81.2,
24/01/2020,24:00,145.4,24.6,3.1,79.7,-1.3,148,24.7,2.6,82.1,,135.2,24.9,1.3,79.4,
25/01/2020,01:00,153.3,24.5,2,80,-1.3,156.5,24.6,1.7,82.8,,151.8,24.8,1.3,79.1,
25/01/2020,02:00,159.2,24.4,1.5,81.5,-1.3,179,24.5,1.2,84.6,,164.7,24.7,1.4,81.1,
25/01/2020,03:00,163.6,24.3,1.2,83.1,-1.3,169.7,24.4,1.4,84.8,,163.9,24.5,1.6,82.9,
25/01/2020,04:00,148.2,24.3,2.2,83.6,-1.2,150.4,24.4,2.4,84.8,,157.6,24.5,1.4,83.4,
25/01/2020,05:00,150.5,24.2,2.7,83.6,-1.2,149.5,24.3,2.6,84.1,,144.9,24.6,1.2,83.3,
25/01/2020,06:00,155.5,24,2.4,85.2,1.9,151.7,24,2.9,86.7,,155.9,24.5,1.6,83.7,
25/01/2020,07:00,156.4,23,2,93.5,14.4,150.8,23.2,2.4,93,,155.5,23.4,1.3,93.9,
